config	experiment	group	mazeFile	numStartingPositions	pc_files	traces	numEpisodes	run_id
c0	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.0	70000	81
c0	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.0	70000	82
c0	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.0	70000	83
c0	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.0	70000	84
c0	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.0	70000	85
c0	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.0	70000	86
c0	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.0	70000	87
c0	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.0	70000	88
c0	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.0	70000	89
c0	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.0	70000	90
c0	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.0	70000	91
c0	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.0	70000	92
c0	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.0	70000	93
c0	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.0	70000	94
c0	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.0	70000	95
c0	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.0	70000	96
c0	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.0	70000	97
c0	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.0	70000	98
c0	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.0	70000	99
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	0
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	1
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	2
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	3
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	4
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	5
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	6
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	7
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	8
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	9
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	10
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	11
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	12
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	13
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	14
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	15
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	16
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	17
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	18
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	19
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	20
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	21
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	22
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	23
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	24
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	25
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	26
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	27
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	28
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	29
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	30
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	31
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	32
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	33
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	34
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	35
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	36
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	37
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	38
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	39
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	40
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	41
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	42
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	43
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	44
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	45
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	46
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	47
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	48
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	49
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	50
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	51
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	52
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	53
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	54
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	55
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	56
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	57
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	58
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	59
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	60
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	61
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	62
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	63
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	64
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	65
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	66
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	67
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	68
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	69
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	70
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	71
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	72
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	73
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	74
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	75
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	76
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	77
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	78
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	79
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	80
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	81
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	82
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	83
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	84
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	85
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	86
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	87
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	88
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	89
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	90
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	91
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	92
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	93
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	94
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	95
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	96
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	97
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	98
c1	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.1	70000	99
c2	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.2	70000	0
c2	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.2	70000	1
c2	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.2	70000	2
c2	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.2	70000	3
c2	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.2	70000	4
c2	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.2	70000	5
c2	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.2	70000	6
c2	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.2	70000	7
c2	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.2	70000	8
c2	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.2	70000	9
c2	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.2	70000	10
c2	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.2	70000	11
c2	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.2	70000	12
c2	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.2	70000	13
c2	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.2	70000	14
c2	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.2	70000	15
c2	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.2	70000	16
c2	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.2	70000	17
c2	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.2	70000	18
c2	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	experiments/pc_layers/u04.csv	0.2	70000	19
